vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
116I 2006,MANILLA DE TECHO DELANTERA RH,Manilla De Techo,Delantera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
116I 2006,MANILLA DE TECHO TRASERA LH,Manilla De Techo,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
116I 2006,MANILLA DE TECHO TRASERA RH,Manilla De Techo,Trasera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
116I 2006,MANILLA EXTERIOR DELANTERA LH,Manilla Exterior,Delantera Izquierda,VENDIDO,SANTIAGO,45000,40000,,,
116I 2006,MANILLA EXTERIOR DELANTERA RH,Manilla Exterior,Delantera Derecha,DISPONIBLE,SANTIAGO,50000,45000,,,
116I 2006,MANILLA EXTERIOR TRASERA RH,Manilla Exterior,Trasera Derecha,DISPONIBLE,SANTIAGO,45000,40000,,,
116I 2006,MANILLA INTERIOR DELANTERA RH,Manilla Interior,Delantera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
116I 2006,MANILLA INTERIOR TRASERA LH,Manilla Interior,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
116I 2006,MANILLA INTERIOR TRASERA RH,Manilla Interior,Trasera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
116I 2006,MANILLA PARA ABRIR PORTALÓN ( EN EL PISO),Manilla Para Abrir Portalón,,DISPONIBLE,SANTIAGO,15000,10000,,INTERIOR,Paréntesis en nombre original
116I 2006,MÉNSULA DELANTERA LH,Ménsula,Delantera Izquierda,VENDIDO,SANTIAGO,25000,20000,,,
116I 2006,MÉNSULA DELANTERA RH,Ménsula,Delantera Derecha,VENDIDO,SANTIAGO,25000,20000,,,
116I 2006,MÉNSULA ÓPTICO LH,Ménsula Óptico,Izquierda,VENDIDO,SANTIAGO,40000,35000,,,
116I 2006,MÉNSULA ÓPTICO RH,Ménsula Óptico,Derecha,VENDIDO,SANTIAGO,40000,35000,,,
116I 2006,MÉNSULA TRASERA CENTRAL,Ménsula,Trasera Central,DISPONIBLE,SANTIAGO,25000,20000,,,
116I 2006,MÉNSULA TRASERA LH,Ménsula,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
116I 2006,MÉNSULA TRASERA RH,Ménsula,Trasera Derecha,VENDIDO,SANTIAGO,25000,20000,,,
116I 2006,MÓDULO ABS,Módulo Abs,,DISPONIBLE,SANTIAGO,90000,80000,,,
116I 2006,MÓDULO CONFORT,Módulo Confort,,DISPONIBLE,SANTIAGO,100000,90000,,,
116I 2006,MÓDULO FRM,Módulo Frm,,VENDIDO,SANTIAGO,90000,80000,,,
116I 2006,MOTOR DE CALEFACCIÓN,Motor De Calefacción,,DISPONIBLE,SANTIAGO,55000,50000,,,Espacio extra al final
116I 2006,MOTOR DE PARTIDA,Motor De Partida,,DISPONIBLE,SANTIAGO,70000,60000,,,
116I 2006,MOTOR LIMPIAPARABRISAS CON VARILLAJE,Motor Limpiaparabrisas Con Varillaje,,DISPONIBLE,SANTIAGO,47600,40000,,,Espacio extra al final; incluye VARILLAJE
116I 2006,MOTOR LIMPIAPARABRISAS TRASERO,Motor Limpiaparabrisas,Trasera,DISPONIBLE,SANTIAGO,35000,30000,,DE PORTALÓN,
