vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
VERNA 2021,PALANCA DE CAMBIOS,Palanca De Cambios,,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,PALANCA FRENO DE MANO,Palanca Freno De Mano,,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,PARABRISAS ,Parabrisas ,,NO DISPONIBLE,,,,,,Sin ubic
VERNA 2021,PARASOL LH,Parasol,Izquierda,DISPONIBLE,SANTIAGO,20000,15000,,,
VERNA 2021,PARASOL RH,Parasol,Derecha,DISPONIBLE,SANTIAGO,20000,15000,,,
VERNA 2021,PEDAL DE FRENO,Pedal De Freno,,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,PIOLAS PALANCAS DE CAMBIO,Piolas Palancas De Cambio,,VENDIDO,SANTIAGO,55000,50000,,,
VERNA 2021,PLÁSTICO FUSILERA,Plástico Fusilera,,VENDIDO,SANTIAGO,,,,,
VERNA 2021,PORTA FILTRO,Porta Filtro,,DISPONIBLE,SANTIAGO,,,,"CON DETALLE, PEDIR FOTO",Revisar
VERNA 2021,PRENSA O KIT DE EMBRAGUE ,Prensa O Kit De Embrague ,,DISPONIBLE,,75000,70000,,"(DISCO, PRENSA Y RODAMIENTO DE EMPUJE)",Múltiples; Sin ubic
VERNA 2021,PUERTA DELANTERA SOLO LATA RH,Puerta Delantera Solo Lata,Delantera Derecha,VENDIDO,SANTIAGO,190000,180000,,ESTÁ COMPLETA,
VERNA 2021,PUERTA TRASERA SOLO LATA RH,Puerta Trasera Solo Lata,Trasera Derecha,VENDIDO,SANTIAGO,180000,170000,,,
VERNA 2021,RADIADOR DE AGUA O LÍQUIDO REFRIGERANTE,Radiador De Agua O Líquido Refrigerante,,NO DISPONIBLE,N/A,,,,,
VERNA 2021,RADIADOR DE CALEFACCIÓN ,Radiador De Calefacción ,,DISPONIBLE,SANTIAGO,30000,25000,,,
VERNA 2021,RADIO,Radio,,VENDIDO,SANTIAGO,75000,70000,,,
VERNA 2021,RAMAL DELANTERO COMPLETO,Ramal Delantero Completo,Delantera,VENDIDO,SANTIAGO,80000,80000,,,
VERNA 2021,REFLACTANTE TRASERO LH,Reflactante Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
VERNA 2021,REFLECTANTE PARACHOQUE TRASERO LH,Reflectante Parachoque Trasero,Trasera Izquierda,DISPONIBLE,,15000,10000,,,Sin ubic
VERNA 2021,RESISTENCIA DE CALEFACCIÓN INTERIOR,Resistencia De Calefacción Interior,,DISPONIBLE,SANTIAGO,25000,20000,,,
VERNA 2021,RIEL INYECCIÓN,Riel Inyección,,DISPONIBLE,,35700,30000,,sin inyectores,Sin ubic
VERNA 2021,SENSOR DE OXÍGENO POSICIÓN 2,Sensor De Oxígeno Posición 2,,DISPONIBLE,SANTIAGO,35000,30000,,,
VERNA 2021,SENSOR DE RETROCESO 1,Sensor De Retroceso 1,,VENDIDO,SANTIAGO,30000,25000,,,
VERNA 2021,SENSOR DE RETROCESO 2,Sensor De Retroceso 2,,DISPONIBLE,SANTIAGO,30000,25000,,,
VERNA 2021,SENSOR DE RETROCESO 3,Sensor De Retroceso 3,,DISPONIBLE,SANTIAGO,30000,25000,,,
VERNA 2021,SENSOR MAP,Sensor Map,,DISPONIBLE,,25000,20000,,,Sin ubic
VERNA 2021,SENSOR OXÍGENO BANCO 1,Sensor Oxígeno Banco 1,,VENDIDO,SANTIAGO,50000,50000,,,
VERNA 2021,SENSOR TRASERO,Sensor Trasero,Trasera,VENDIDO,,,,,,Sin ubic
VERNA 2021,SENSORES ABS (3),Sensores Abs (3),,DISPONIBLE,SANTIAGO,25000,20000,,CUALES?,Revisar
VERNA 2021,SERVO FRENO ,Servo Freno ,,DISPONIBLE,SANTIAGO,35700,30000,,,
VERNA 2021,SINÓPTICO,Sinóptico,,DISPONIBLE,,60000,50000,,,Sin ubic
