vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
ALTIMA 2014,SOPORTE INFERIOR CENTRAL LADO MOTOR,Soporte Inferior Central Lado Motor,Central,,SANTIAGO,,,,,
ALTIMA 2014,TAPA DE BENCINA EXTERIOR ,Tapa De Bencina Exterior ,,,SANTIAGO,,,,,
ALTIMA 2014,TAPA DE BENCINA INTERIOR,Tapa De Bencina Interior,,,SANTIAGO,,,,,
ALTIMA 2014,TAPA DE NEBLINERO LH,Tapa De Neblinero,Izquierda,,,,,,,Sin ubicación
ALTIMA 2014,TAPA DE NEBLINERO RH,Tapa De Neblinero,Derecha,,,,,,,Sin ubicación
ALTIMA 2014,TAPA ODÓMETRO,Tapa Odómetro,,,SANTIAGO,,,,,
ALTIMA 2014,TAPA ODÓMETRO SINÓPTICO,Tapa Odómetro Sinóptico,,,SANTIAGO,,,,,
ALTIMA 2014,TAPA PARLANTE PEQUEÑO LH,Tapa Parlante Pequeño,Izquierda,,SANTIAGO,,,,,
ALTIMA 2014,TAPA PARLANTE PEQUEÑO RH,Tapa Parlante Pequeño,Derecha,,SANTIAGO,,,,,
ALTIMA 2014,TAPA PLÁSTICA PANEL TRASERO,Tapa Plástica Panel Trasero,Trasera,,,,,,,Sin ubicación
ALTIMA 2014,TAPA PLÁSTICA TERMOSTATO,Tapa Plástica Termostato,,,,,,,,Sin ubicación
ALTIMA 2014,TAPABARRO LH,Tapabarro,Izquierda,,,70000,60000,,,Sin ubicación
ALTIMA 2014,TAPABARRO RH (CON DETALLE),Tapabarro (Con Detalle),Derecha,VENDIDO,,70000,60000,,,Tiene daños o estado especial; Sin ubicación
ALTIMA 2014,TAPIZ MALETA,Tapiz Maleta,,,,,,,,Sin ubicación
ALTIMA 2014,TAPIZ PUERTA DELANTERA LH,Tapiz Puerta Delantera,Delantera Izquierda,,,,,,,Sin ubicación
ALTIMA 2014,TAPIZ PUERTA DELANTERA RH,Tapiz Puerta Delantera,Delantera Derecha,,,,,,,Sin ubicación
ALTIMA 2014,TAPIZ PUERTA TRASERA LH,Tapiz Puerta Trasera,Trasera Izquierda,,,,,,,Sin ubicación
ALTIMA 2014,TAPIZ PUERTA TRASERA RH,Tapiz Puerta Trasera,Trasera Derecha,,,,,,,Sin ubicación
ALTIMA 2014,TELECOMANDOS,Telecomandos,,,,,,,,Sin ubicación
