vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
FABIA 2021,RUEDA DE REPUESTO CON ACCESORIOS,Rueda De Repuesto Con Accesorios,,VENDIDO,SANTIAGO,110000,100000,,,
FABIA 2021,SENSOR ABS DELANTERO LH,Sensor Abs Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
FABIA 2021,SENSOR ABS DELANTERO RH,Sensor Abs Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,25000,20000,,,
FABIA 2021,SENSOR DE OXÍGENO ,Sensor De Oxígeno ,,DISPONIBLE,SANTIAGO,25000,20000,,,
FABIA 2021,SENSOR DE OXÍGENO ,Sensor De Oxígeno ,,DISPONIBLE,SANTIAGO,25000,20000,,,
FABIA 2021,SENSORES DE ESTACIONAMIENTO DELANTEROS,Sensores De Estacionamiento Delanteros,Delantera,VENDIDO,SANTIAGO,110000,105000,,,
FABIA 2021,SENSORES DE ESTACIONAMIENTO TRASEROS ,Sensores De Estacionamiento Traseros ,Trasera,NO DISPONIBLE,,110000,105000,,,Sin ubicación
FABIA 2021,SERVO FRENO,Servo Freno,,DISPONIBLE,SANTIAGO,,,,,
FABIA 2021,SINÓPTICO  (DEVUELTO),Sinóptico  (Devuelto),,DISPONIBLE,,110000,105000,,,Sin ubicación
FABIA 2021,SOPORTE DE MOTOR RH,Soporte De Motor,Derecha,VENDIDO,SANTIAGO,80000,70000,,,
FABIA 2021,TAPA DE BENCINA EXTERIOR,Tapa De Bencina Exterior,,DISPONIBLE,SANTIAGO,30000,25000,,,
FABIA 2021,TAPA DE BENCINA INTERIOR,Tapa De Bencina Interior,,DISPONIBLE,SANTIAGO,,,,,
FABIA 2021,TAPA FUSIBLES MOTOR,Tapa Fusibles Motor,,VENDIDO,SANTIAGO,35000,30000,,,
FABIA 2021,TAPABARRO DERECHO,Tapabarro Derecho,,VENDIDO,SANTIAGO,110000,100000,,,
FABIA 2021,TAPABARRO IZQUIERDO,Tapabarro Izquierdo,,VENDIDO,SANTIAGO,110000,100000,,,
FABIA 2021,TAPIZ PUERTA DELANTERA RH,Tapiz Puerta Delantera,Delantera Derecha,DISPONIBLE,,45000,40000,,,Sin ubicación
FABIA 2021,TAPIZ PUERTA TRASERA LH,Tapiz Puerta Trasera,Trasera Izquierda,DISPONIBLE,,45000,40000,,,Sin ubicación
FABIA 2021,TAPIZ PUERTA TRASERA RH,Tapiz Puerta Trasera,Trasera Derecha,DISPONIBLE,,45000,40000,,,Sin ubicación
FABIA 2021,TELECOMANDO CADA UNO,Telecomando Cada Uno,,DISPONIBLE,SANTIAGO,70000,60000,,,
FABIA 2021,TELECOMANDO COMPLETO,Telecomando Completo,,DISPONIBLE,SANTIAGO,75000,60000,,,
FABIA 2021,TERMOSTATO,Termostato,,VENDIDO,,,,,,Sin ubicación
FABIA 2021,TIRANTE DE PUERTA TRASERA LH,Tirante De Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
FABIA 2021,TUBERÍA DE AGUA,Tubería De Agua,,DISPONIBLE,SANTIAGO,,,,TUBERÍA?,Requiere revisión
FABIA 2021,TUBERIA LIQUIDO REFRIGERANTE,Tuberia Liquido Refrigerante,,DISPONIBLE,,,,,,Sin ubicación
