vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
IQ 2019,ESPIRAL TRASERO LH,Espiral Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
IQ 2019,ESPIRAL TRASERO RH,Espiral Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
IQ 2019,FLEXIBLES,Flexibles,,DISPONIBLE,SANTIAGO,,,,,
IQ 2019,FOCO INTERIOR LUZ TECHO ,Foco Interior Luz Techo ,,DISPONIBLE,SANTIAGO,23000,20000,,,
IQ 2019,FOCO PATENTE DERECHA,Foco Patente Derecha,,DISPONIBLE,,15000,10000,,,Sin ubicación
IQ 2019,FOCO PATENTE IZQUIERDA,Foco Patente Izquierda,,DISPONIBLE,,15000,10000,,,Sin ubicación
IQ 2019,FOCO TAPABARRO DERECHO,Foco Tapabarro Derecho,,DISPONIBLE,,7000,5000,,,Sin ubicación
IQ 2019,FOCO TRASERO LH,Foco Trasero,Trasera Izquierda,VENDIDO,SANTIAGO,25000,20000,,,
IQ 2019,FOCO TRASERO RH,Foco Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,25000,20000,,,
IQ 2019,FUNDA DE PARACHOQUE DELANTERO,Funda De Parachoque Delantero,Delantera,VENDIDO,SANTIAGO,100000,100000,,,
IQ 2019,FUNDA DE PARACHOQUE TRASERO,Funda De Parachoque Trasero,Trasera,VENDIDO,SANTIAGO,70000,60000,,CON DETALLE,
IQ 2019,GATA,Gata,,VENDIDO,SANTIAGO,30000,25000,,,
IQ 2019,GOMA CONTORNO DE PUERTA TRASERA LH,Goma Contorno De Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
IQ 2019,GOMA CONTORNO DE PUERTA TRASERA LH,Goma Contorno De Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
IQ 2019,GOMA PORTALÓN,Goma Portalón,,DISPONIBLE,,20000,15000,,,Sin ubicación
