vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
S40 2008,TAPABARRO LH,Tapabarro,Izquierda,DISPONIBLE,OK REVISADO,80000,,,,
S40 2008,TAPABARRO RH,Tapabarro,Derecha,DISPONIBLE,OK REVISADO,80000,,,,
S40 2008,TAPIZ MALETA,Tapiz Maleta,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,TAPIZ PUERTA DELANTERA LH,Tapiz Puerta Delantera,Delantera Izquierda,DISPONIBLE,OK REVISADO,,,,DETALLE REJILLA PARLANTE CON BOTON DE CIERRE,
S40 2008,TAPIZ PUERTA DELANTERA RH,Tapiz Puerta Delantera,Delantera Derecha,DISPONIBLE,OK REVISADO,,,,DETALLE REJILLA PARLANTE CON BOTON DE CIERRE,
S40 2008,TAPIZ PUERTA TRASERA LH,Tapiz Puerta Trasera,Trasera Izquierda,DISPONIBLE,OK REVISADO,,,,DETALLE REJILLA PARLANTE,
S40 2008,TAPIZ PUERTA TRASERA RH,Tapiz Puerta Trasera,Trasera Derecha,DISPONIBLE,OK REVISADO,,,,DETALLE REJILLA PARLANTE,
S40 2008,TAPIZ TECHO,Tapiz Techo,,VENDIDO,OK REVISADO,,,,,
S40 2008,TELECOMANDO CON CINTA DE AIRBAG,Telecomando Con Cinta De Airbag,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,TOMA DE AIRE,Toma De Aire,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,VA CON DISCO,Va Con Disco,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,VÁLVULA VVT C/U,Válvula Vvt C/U,,DISPONIBLE,OK REVISADO,40000,35000,,,
S40 2008,VIDRIO DELANTERO LH,Vidrio Delantero,Delantera Izquierda,DISPONIBLE,OK REVISADO,45000,40000,,,
S40 2008,VIDRIO DELANTERO RH,Vidrio Delantero,Delantera Derecha,DISPONIBLE,OK REVISADO,45000,40000,,,
S40 2008,VIDRIO LUNETA  TRASERO LH,Vidrio Luneta  Trasero,Trasera Izquierda,VENDIDO,OK REVISADO,,,,,
S40 2008,VIDRIO TRASERO LH,Vidrio Trasero,Trasera Izquierda,VENDIDO,OK REVISADO,45000,40000,,,
S40 2008,VIDRIO TRASERO RH,Vidrio Trasero,Trasera Derecha,DISPONIBLE,OK REVISADO,45000,40000,,,
S40 2008,VOLANTE,Volante,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,VOLANTE DE INERCIA,Volante De Inercia,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,SENSOR DE OXÍGENO BANCO 1,Sensor De Oxígeno Banco 1,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,SENSRO DE OXÍGENO BANCO 2,Sensro De Oxígeno Banco 2,,VENDIDO,OK REVISADO,,,,,
