vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
GOLF 2004,TAPIZ PUERTA TRASERA LH,Tapiz Puerta Trasera,Trasera Izquierda,VENDIDO,SANTIAGO,15000,10000,,,
GOLF 2004,TAPIZ PUERTA TRASERA RH,Tapiz Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
GOLF 2004,TELECOMANDO,Telecomando,,VENDIDO,SANTIAGO,20000,15000,,,
GOLF 2004,TERMINAL DE DIRECCIÓN + AXIAL,Terminal De Dirección + Axial,,DISPONIBLE,SANTIAGO,45000,40000,,,
GOLF 2004,TUBERÍA DE INTERCOOLER,Tubería De Intercooler,,DISPONIBLE,SANTIAGO,25000,20000,,,
GOLF 2004,TUBERÍA TURBO,Tubería Turbo,,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,TUBERÍAS DE AIRE,Tuberías De Aire,,VENDIDO,SANTIAGO,10000,10000,,,
GOLF 2004,TURBO,Turbo,,DISPONIBLE,SANTIAGO,90000,80000,,,
GOLF 2004,VALVULA EGR.,Valvula Egr.,,DISPONIBLE,,60000,50000,,,Sin ubicación
GOLF 2004,VIDRIO PUERTA DELANTERA LH,Vidrio Puerta Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,35000,30000,,,
GOLF 2004,VIDRIO PUERTA DELANTERA RH,Vidrio Puerta Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,35000,30000,,,
GOLF 2004,VIDRIO PUERTA TRASERA LR ,Vidrio Puerta Trasera Lr ,Trasera,DISPONIBLE,SANTIAGO,35000,30000,,,
GOLF 2004,VIDRIO PUERTA TRASERA RH,Vidrio Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,35000,30000,,,
